,Data,RU_A,RA_A,RS_A,Total_A,RU_J,RA_J,RS_J,Total_J,Total_Dia,Dia_Semana,Mes,Dia,Ano,refeicao,acompanhamento,prato,guarnicao,opcao_vegetal,salada,sobremesa,suco
256,2024-03-26,4171.0,1573.0,2245.0,7989.0,2650.0,801.0,954.0,4405.0,12394.0,Terça,3,26,2024,Almoço - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,SOJA EM GRÃO AO VINAGRETE,POLENTA,,SALADA DE ACELGA (RS) / SALADA DE ALMEIRAO COM ESPINAFRE (RU/RA/HC),BANANA,REFRESCO DE MARACUJÁ
257,2024-03-26,4171.0,1573.0,2245.0,7989.0,2650.0,801.0,954.0,4405.0,12394.0,Terça,3,26,2024,Jantar - Cardápio Padrão,ARROZ E FEIJÃO,PICADINHO DE CARNE COM PALMITO,MIX DE FOLHAS REFOGADAS,,"SALADA DE CHUCHU COM MILHO (RA, RS, HC) ESPINAFRE (RU)",LARANJA,REFRESCO DE MARACUJÁ
258,2024-03-26,4171.0,1573.0,2245.0,7989.0,2650.0,801.0,954.0,4405.0,12394.0,Terça,3,26,2024,Jantar - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,"GRÃO DE BICO À PORTUGUESA (BATATA, TOMATE, CEBOLA)",MIX DE FOLHAS REFOGADAS,,"SALADA DE CHUCHU COM MILHO (RA, RS, HC) ESPINAFRE (RU)",LARANJA,REFRESCO DE MARACUJÁ
259,2024-03-27,4194.0,1350.0,1818.0,7362.0,2500.0,690.0,769.0,3959.0,11321.0,Quarta,3,27,2024,Almoço - Cardápio Padrão,ARROZ E FEIJÃO,CARNE ASSADA AO MOLHO MOSTARDA,"CENOURA PALITO COM ERVAS (HC, RA e RS) MIX DE REPOLHO REFOGADO (RU)",,SALADA DE AGRIÃO COM ESCAROLA,LARANJA,REFRESCO DE ABACAXI
260,2024-03-27,4194.0,1350.0,1818.0,7362.0,2500.0,690.0,769.0,3959.0,11321.0,Quarta,3,27,2024,Almoço - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,ERVILHA COM VAGEM E COUVE-FLOR,CENOURA PALITO COM ERVAS,,SALADA DE AGRIÃO COM ESCAROLA,LARANJA,REFRESCO DE ABACAXI
261,2024-03-27,4194.0,1350.0,1818.0,7362.0,2500.0,690.0,769.0,3959.0,11321.0,Quarta,3,27,2024,Jantar - Cardápio Padrão,ARROZ E FEIJÃO,SOBRECOXA DE FRANGO ENSOPADA,MACARRÃO COM BRÓCOLIS,,SALADA DE ALFACE COM TOMATE,MAÇÃ,REFRESCO DE ABACAXI
262,2024-03-27,4194.0,1350.0,1818.0,7362.0,2500.0,690.0,769.0,3959.0,11321.0,Quarta,3,27,2024,Jantar - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,PTS COM MANDIOCA,MACARRÃO INTEGRAL COM BRÓCOLIS,,SALADA DE ALFACE COM TOMATE,MAÇÃ,REFRESCO DE ABACAXI
263,2024-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quinta,3,28,2024,,,,,,,,
264,2024-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sexta,3,29,2024,,,,,,,,
265,2024-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sábado,3,30,2024,,,,,,,,
266,2024-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Domingo,3,31,2024,,,,,,,,
267,2024-04-01,3959.0,1378.0,1834.0,7171.0,3030.0,824.0,997.0,4851.0,12022.0,Segunda,4,1,2024,Almoço - Cardápio Padrão,ARROZ E FEIJÃO,BIFE AO MOLHO ROTY,CAPELETI DE FRANGO AO SUGO,,SALADA DE BETERRABA RALADA,LARANJA,REFRESCO DE PÊSSEGO
268,2024-04-01,3959.0,1378.0,1834.0,7171.0,3030.0,824.0,997.0,4851.0,12022.0,Segunda,4,1,2024,Almoço - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,ERVILHA COM ABÓBORA,MACARRÃO INTEGRAL ALHO E ÓLEO,,SALADA DE BETERRABA RALADA,LARANJA,REFRESCO DE PÊSSEGO
269,2024-04-01,3959.0,1378.0,1834.0,7171.0,3030.0,824.0,997.0,4851.0,12022.0,Segunda,4,1,2024,Jantar - Cardápio Padrão,ARROZ E FEIJÃO,ISCA DE FRANGO AO VINAGRETE QUENTE,CHUCHU REFOGADO,,SALADA DE BETERRABA RALADA,BANANA,REFRESCO DE PÊSSEGO
270,2024-04-01,3959.0,1378.0,1834.0,7171.0,3030.0,824.0,997.0,4851.0,12022.0,Segunda,4,1,2024,Jantar - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,FEIJÃO BRANCO COM MANDIOQUINHA,CHUCHU REFOGADO,,SALADA DE BETERRABA RALADA,BANANA,REFRESCO DE PÊSSEGO
271,2024-04-02,3287.0,994.0,1168.0,5449.0,3011.0,868.0,1280.0,5159.0,10608.0,Terça,4,2,2024,Almoço - Cardápio Padrão,ARROZ E FEIJÃO,"FILÉ DE PEIXE À PORTUGUESA (BATATA, CEBOLA, PIMENTÃO VERDE, TOMATE E AZEITONA)",PIRÃO,,ESCAROLA COM BETERRABA,COCADA,REFRESCO DE UVA
272,2024-04-02,3287.0,994.0,1168.0,5449.0,3011.0,868.0,1280.0,5159.0,10608.0,Terça,4,2,2024,Almoço - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,MOQUECA DE GRÃO DE BICO,PIRÃO,,ESCAROLA COM BETERRABA,LARANJA,REFRESCO DE UVA
273,2024-04-02,3287.0,994.0,1168.0,5449.0,3011.0,868.0,1280.0,5159.0,10608.0,Terça,4,2,2024,Jantar - Cardápio Padrão,ARROZ E FEIJÃO,BIFE ACEBOLADO,"FAROFA COM CENOURA, MILHO E ERVILHA",,SALADA DE REPOLHO BRANCO COM REPOLHO ROXO,MAÇÃ,REFRESCO DE UVA
274,2024-04-02,3287.0,994.0,1168.0,5449.0,3011.0,868.0,1280.0,5159.0,10608.0,Terça,4,2,2024,Jantar - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,SOJA EM GRÃO COM BRÓCOLIS,"FAROFA COM CENOURA, MILHO E ERVILHA",,SALADA DE REPOLHO BRANCO COM REPOLHO ROXO,MAÇÃ,REFRESCO DE UVA
275,2024-04-03,4451.0,1473.0,2030.0,7954.0,2065.0,518.0,604.0,3187.0,11141.0,Quarta,4,3,2024,Almoço - Cardápio Padrão,ARROZ E FEIJÃO,"CARNE ASSADA AO VINAGRETE QUENTE (RS, RA e HC), CARNE EM CUBOS AO VINAGRETE (RU)","FAROFA RICA (LINGUIÇA DE FRANGO, MILHO E ERVILHA)",,SALADA DE ALFACE COM RABANETE,LARANJA,REFRESCO DE LIMÃO
276,2024-04-03,4451.0,1473.0,2030.0,7954.0,2065.0,518.0,604.0,3187.0,11141.0,Quarta,4,3,2024,Almoço - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,FEIJÃO BRANCO COM QUIABO,"FAROFA RICA (MILHO, ERVILHA E CENOURA)",,SALADA DE ALFACE COM RABANETE,LARANJA,REFRESCO DE LIMÃO
277,2024-04-03,4451.0,1473.0,2030.0,7954.0,2065.0,518.0,604.0,3187.0,11141.0,Quarta,4,3,2024,Jantar - Cardápio Padrão,ARROZ E FEIJÃO,FILÉ DE PEIXE AO MOLHO DE MARACUJÁ,ABOBRINHA COM ERVAS,,SALADA DE ALMEIRÃO COM RÚCULA,"MELANCIA (RU, RA E HC), MAÇÃ (RS)",REFRESCO DE LIMÃO
278,2024-04-03,4451.0,1473.0,2030.0,7954.0,2065.0,518.0,604.0,3187.0,11141.0,Quarta,4,3,2024,Jantar - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,LENTILHA COM COUVE-FLOR,ABOBRINHA COM ERVAS,,SALADA DE ALMEIRÃO COM RÚCULA,"MELANCIA (RU, RA E HC), MAÇÃ (RS)",REFRESCO DE LIMÃO
279,2024-04-04,4582.0,1456.0,2198.0,8236.0,2969.0,883.0,1054.0,4906.0,13142.0,Quinta,4,4,2024,Almoço - Cardápio Padrão,ARROZ E FEIJÃO,"FRICASSÊ DE FRANGO (RU, RA E HC)/ SOBRECOXA (RS)",ACELGA REFOGADA,,"SALADA DE CENOURA RALADA (RS, RA E HC), SALADA DE ALFACE COM RÚCULA (RU)",BANANA,REFRESCO DE MANGA
280,2024-04-04,4582.0,1456.0,2198.0,8236.0,2969.0,883.0,1054.0,4906.0,13142.0,Quinta,4,4,2024,Almoço - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,LASANHA DE BERINJELA COM PTS,ACELGA REFOGADA,,SALADA DE CENOURA RALADA,BANANA,REFRESCO DE MANGA
281,2024-04-04,4582.0,1456.0,2198.0,8236.0,2969.0,883.0,1054.0,4906.0,13142.0,Quinta,4,4,2024,Jantar - Cardápio Padrão,ARROZ E FEIJÃO,CARNE ASSADA AO MOLHO DE CHAMPIGNON,BERINJELA AO ALHO,,SALADA DE COUVE,MAÇÃ,REFRESCO DE MANGA
282,2024-04-04,4582.0,1456.0,2198.0,8236.0,2969.0,883.0,1054.0,4906.0,13142.0,Quinta,4,4,2024,Jantar - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,GRÃO DE BICO COM BRÓCOLIS,BERINJELA AO ALHO,,SALADA DE COUVE,MAÇÃ,REFRESCO DE MANGA
283,2024-04-05,3906.0,1234.0,1479.0,6619.0,2537.0,626.0,662.0,3825.0,10444.0,Sexta,4,5,2024,Almoço - Cardápio Padrão,ARROZ E FEIJÃO,CARNE EM CUBOS COM MANDIOQUINHA,QUIBEBE COM COENTRO,,SALADA DE ALMEIRÃO COM NABO,BOLINHO DE CHOCOLATE,REFRESCO DE ABACAXI
284,2024-04-05,3906.0,1234.0,1479.0,6619.0,2537.0,626.0,662.0,3825.0,10444.0,Sexta,4,5,2024,Almoço - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,SOJA EM GRÃOS COM MANDIOQUINHA,QUIBEBE COM COENTRO,,SALADA DE ALMEIRÃO COM NABO,MAÇÃ,REFRESCO DE ABACAXI
285,2024-04-05,3906.0,1234.0,1479.0,6619.0,2537.0,626.0,662.0,3825.0,10444.0,Sexta,4,5,2024,Jantar - Cardápio Padrão,ARROZ E FEIJÃO,SOBRECOXA DE FRANGO AO MOLHO DE GENGIBRE,ESCAROLA REFOGADA,,SALADA DE BETERRABA RALADA,LARANJA,REFRESCO DE ABACAXI
286,2024-04-05,3906.0,1234.0,1479.0,6619.0,2537.0,626.0,662.0,3825.0,10444.0,Sexta,4,5,2024,Jantar - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,TORTA DE ERVILHA COM AVEIA E BATATA,ESCAROLA REFOGADA,,SALADA DE BETERRABA RALADA,LARANJA,REFRESCO DE ABACAXI
287,2024-04-06,0.0,0.0,2396.0,2396.0,0.0,0.0,957.0,957.0,3353.0,Sábado,4,6,2024,Almoço - Cardápio Padrão,ARROZ E FEIJÃO,FRICASSÉ DE FRANGO,BERINJELA REFOGADA,,SALADA DE ALFACE/ALMEIRÃO,BANANA,REFRESCO DE CAJU
288,2024-04-06,0.0,0.0,2396.0,2396.0,0.0,0.0,957.0,957.0,3353.0,Sábado,4,6,2024,Almoço - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,POLENTA AO MOLHO DE ERVILHAS,BERINJELA REFOGADA,,SALADA DE ALFACE/ALMEIRÃO,BANANA,REFRESCO DE CAJU
289,2024-04-06,0.0,0.0,2396.0,2396.0,0.0,0.0,957.0,957.0,3353.0,Sábado,4,6,2024,Jantar - Cardápio Padrão,ARROZ E FEIJÃO,CARNE EM CUBOS COM PALMITO,BATATA PALHA,,SALADA DE CENOURA RALADA,MAÇÃ,REFRESCO DE CAJU (HC) REFRESCO DE ACEROLA (RS)
290,2024-04-06,0.0,0.0,2396.0,2396.0,0.0,0.0,957.0,957.0,3353.0,Sábado,4,6,2024,Jantar - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,FEIJÃO BRANCO AO VINAGRETE QUENTE,BATATA PALHA,,SALADA DE CENOURA RALADA,MAÇÃ,REFRESCO DE CAJU (HC) REFRESCO DE ACEROLA (RS)
291,2024-04-07,0.0,0.0,1475.0,1475.0,0.0,0.0,0.0,0.0,1475.0,Domingo,4,7,2024,Almoço - Cardápio Padrão,ARROZ E FEIJÃO,BIFE ACEBOLADO,"CHUCHU REFOGADO (HC E CAISM), BRÓCOLIS, COUVE FLOR E CENOURA (RS)",,SALADA DE ESCAROLA,LARANJA,REFRESCO DE GOIABA
292,2024-04-07,0.0,0.0,1475.0,1475.0,0.0,0.0,0.0,0.0,1475.0,Domingo,4,7,2024,Almoço - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,GRÃO DE BICO COM MANDIOQUINHA,"CHUCHU REFOGADO (HC E CAISM), BRÓCOLIS, COUVE FLOR E CENOURA (RS)",,SALADA DE ESCAROLA,LARANJA,REFRESCO DE GOIABA
293,2024-04-08,4136.0,1451.0,2000.0,7587.0,3109.0,830.0,1050.0,4989.0,12576.0,Segunda,4,8,2024,Almoço - Cardápio Padrão,ARROZ E FEIJÃO,FILEZINHO DE FRANGO AO MOLHO DE LARANJA,POLENTA AO SUGO,,SALADA DE ALMEIRÃO,"BANANA (RU, RA e HC), LARANJA (RS)",REFRESCO DE ACEROLA
294,2024-04-08,4136.0,1451.0,2000.0,7587.0,3109.0,830.0,1050.0,4989.0,12576.0,Segunda,4,8,2024,Almoço - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,QUIBE DE ABÓBORA COM FEIJÃO BRANCO,REPOLHO REFOGADO,,SALADA DE ALMEIRÃO,"BANANA (RU, RA e HC), LARANJA (RS)",REFRESCO DE ACEROLA
295,2024-04-08,4136.0,1451.0,2000.0,7587.0,3109.0,830.0,1050.0,4989.0,12576.0,Segunda,4,8,2024,Jantar - Cardápio Padrão,ARROZ E FEIJÃO,BIFE AO MOLHO ROTI,ACELGA REFOGADA,,SALADA DE TOMATE COM CEBOLA,MAÇÃ,REFRESCO DE ACEROLA
296,2024-04-08,4136.0,1451.0,2000.0,7587.0,3109.0,830.0,1050.0,4989.0,12576.0,Segunda,4,8,2024,Jantar - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,ERVILHA À CHINESA,ACELGA REFOGADA,,SALADA DE TOMATE COM CEBOLA,MAÇÃ,REFRESCO DE ACEROLA
297,2024-04-09,4441.0,1468.0,2050.0,7959.0,3249.0,926.0,1173.0,5348.0,13307.0,Terça,4,9,2024,Almoço - Cardápio Padrão,ARROZ E FEIJÃO,BISTECA SUÍNA AO MOLHO DE LIMÃO,ABOBRINHA AO ALECRIM,,"SALADA DE GRÃO DE BICO COM ATUM (RU, RA E HC), ACELGA (RS)",MAÇÃ,REFRESCO DE MORANGO
298,2024-04-09,4441.0,1468.0,2050.0,7959.0,3249.0,926.0,1173.0,5348.0,13307.0,Terça,4,9,2024,Almoço - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,FRICASSÉ DE BERINJELA (PTS),ABOBRINHA AO ALECRIM,,"SALADA DE GRÃO DE BICO COM VINAGRETE (RU, RA E HC), ACELGA (RS)",MAÇÃ,REFRESCO DE MORANGO
299,2024-04-09,4441.0,1468.0,2050.0,7959.0,3249.0,926.0,1173.0,5348.0,13307.0,Terça,4,9,2024,Jantar - Cardápio Padrão,ARROZ E FEIJÃO,FILEZINHO DE FRANGO GRATINADO,CENOURA REFOGADA,,SALADA DE ALFACE (RS/RA/RU)/ SALADA DE ALMEIRÃO COM REPOLHO VERDE (RU),LARANJA,REFRESCO DE MORANGO
300,2024-04-09,4441.0,1468.0,2050.0,7959.0,3249.0,926.0,1173.0,5348.0,13307.0,Terça,4,9,2024,Jantar - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,TORTA DE LENTILHA COM MANDIOQUINHA,CENOURA REFOGADA,,SALADA DE ALFACE (RS/RA/RU)/ SALADA DE ALMEIRÃO COM REPOLHO VERDE (RU),LARANJA,REFRESCO DE MORANGO
301,2024-04-10,3842.0,1425.0,2302.0,7569.0,2865.0,839.0,1060.0,4764.0,12333.0,Quarta,4,10,2024,Almoço - Cardápio Padrão,ARROZ E FEIJÃO,"STEAK A PIZZAIOLO / 
FILÉZINHO DE FRANGO ASSADO(RS)","ARROZ À GREGA (CENOURA, VAGEM, ERVILHA, MILHO)",,SALADA DE BETERRABA RALADA,LARANJA,REFRESCO DE GOIABA
302,2024-04-10,3842.0,1425.0,2302.0,7569.0,2865.0,839.0,1060.0,4764.0,12333.0,Quarta,4,10,2024,Almoço - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,"LENTILHA À PORTUGUESA (BATATA, TOMATE, AZEITONA)","ARROZ À GREGA (CENOURA, VAGEM, ERVILHA, MILHO)",,SALADA DE BETERRABA RALADA,LARANJA,REFRESCO DE GOIABA
303,2024-04-10,3842.0,1425.0,2302.0,7569.0,2865.0,839.0,1060.0,4764.0,12333.0,Quarta,4,10,2024,Jantar - Cardápio Padrão,ARROZ E FEIJÃO,BISTECA SUÍNA ACEBOLADA/ COPA LOMBO (RS),MACARRÃO ALHO E ÓLEO,,SALADA DE PEPINO (RA/RS)/SALADA DE BETERRABA RALADA (RU),MAÇÃ,REFRESCO DE GOIABA
304,2024-04-10,3842.0,1425.0,2302.0,7569.0,2865.0,839.0,1060.0,4764.0,12333.0,Quarta,4,10,2024,Jantar - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,GRÃO DE BICO COM ABÓBORA CABOTIÁ,MACARRÃO INTEGRAL ALHO E ÓLEO,,SALADA DE PEPINO (RA/RS)/SALADA DE BETERRABA RALADA (RU),MAÇÃ,REFRESCO DE GOIABA
305,2024-04-11,3639.0,1474.0,1926.0,7039.0,2579.0,855.0,972.0,4406.0,11445.0,Quinta,4,11,2024,Almoço - Cardápio Padrão,ARROZ E FEIJÃO,"CARNE MOÍDA COM BATATA, MANDIOQUINHA, CENOURA, AZEITONA E ERVILHA (RA, HC, RU) / ISCA DE CARNE COM BATATA, MANDIOQUINHA, CENOURA, AZEITONA E ERVILHA ( RS E COTUCA)",LEGUMES SAUTÉ (BRÓCOLIS E COUVE-FLOR),,SALADA DE ACELGA,COCADA,REFRESCO DE MARACUJÁ
306,2024-04-11,3639.0,1474.0,1926.0,7039.0,2579.0,855.0,972.0,4406.0,11445.0,Quinta,4,11,2024,Almoço - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,ERVILHA COM TOMATE E AZEITONA,LEGUMES SAUTÉ (BRÓCOLIS E COUVE-FLOR),,SALADA DE ACELGA,MAÇÃ,REFRESCO DE MARACUJÁ
307,2024-04-11,3639.0,1474.0,1926.0,7039.0,2579.0,855.0,972.0,4406.0,11445.0,Quinta,4,11,2024,Jantar - Cardápio Padrão,ARROZ E FEIJÃO,BIFE AO MOLHO ESCURO,REPOLHO REFOGADO,,SALADA DE BETERRABA COM RABANETE,BANANA,REFRESCO DE MARACUJÁ
308,2024-04-11,3639.0,1474.0,1926.0,7039.0,2579.0,855.0,972.0,4406.0,11445.0,Quinta,4,11,2024,Jantar - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,SOJA EM GRÃO COM MANDIOCA E TOMATE,REPOLHO REFOGADO,,SALADA DE BETERRABA COM RABANETE,BANANA,REFRESCO DE MARACUJÁ
309,2024-04-12,5026.0,1315.0,2253.0,8594.0,2567.0,662.0,760.0,3989.0,12583.0,Sexta,4,12,2024,Almoço - Cardápio Padrão,ARROZ E FEIJÃO,FEIJOADA,COUVE REFOGADA,,SALADA DE ALFACE COM VINAGRETE,LARANJA,REFRESCO DE LIMÃO
310,2024-04-12,5026.0,1315.0,2253.0,8594.0,2567.0,662.0,760.0,3989.0,12583.0,Sexta,4,12,2024,Almoço - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,FEIJOADA VEGANA (PTS),COUVE REFOGADA,,SALADA DE ALFACE COM VINAGRETE,LARANJA,REFRESCO DE LIMÃO
311,2024-04-12,5026.0,1315.0,2253.0,8594.0,2567.0,662.0,760.0,3989.0,12583.0,Sexta,4,12,2024,Jantar - Cardápio Padrão,ARROZ E FEIJÃO,FEIJOADA,COUVE REFOGADA,,SALADA DE ALFACE COM VINAGRETE,LARANJA,REFRESCO DE LIMÃO
312,2024-04-12,5026.0,1315.0,2253.0,8594.0,2567.0,662.0,760.0,3989.0,12583.0,Sexta,4,12,2024,Jantar - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,FEIJOADA VEGANA (PTS),COUVE REFOGADA,,SALADA DE ALFACE COM VINAGRETE,LARANJA,REFRESCO DE LIMÃO
313,2024-04-13,0.0,0.0,2178.0,2178.0,0.0,0.0,977.0,977.0,3155.0,Sábado,4,13,2024,Almoço - Cardápio Padrão,ARROZ E FEIJÃO,FILEZINHO DE FRANGO COM BRÓCOLIS,ESCAROLA AO ALHO,,SALADA DE ALMEIRÃO,MAÇÃ,REFRESCO DE ABACAXI
314,2024-04-13,0.0,0.0,2178.0,2178.0,0.0,0.0,977.0,977.0,3155.0,Sábado,4,13,2024,Almoço - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,GRÃO DE BICO COM CENOURA,ESCAROLA AO ALHO,,SALADA DE ALMEIRÃO,MAÇÃ,REFRESCO DE ABACAXI
315,2024-04-13,0.0,0.0,2178.0,2178.0,0.0,0.0,977.0,977.0,3155.0,Sábado,4,13,2024,Jantar - Cardápio Padrão,ARROZ E FEIJÃO,COPA LOMBO AO MOLHO BARBECUE,CHUCHU NA SALSA,,SALADA DE ACELGA E ALFACE,TANGERINA PONKAN,REFRESCO DE ABACAXI
316,2024-04-13,0.0,0.0,2178.0,2178.0,0.0,0.0,977.0,977.0,3155.0,Sábado,4,13,2024,Jantar - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,ERVILHA COM COUVE-FLOR E TOMATE,CHUCHU NA SALSA,,SALADA DE ACELGA E ALFACE,TANGERINA PONKAN,REFRESCO DE ABACAXI
317,2024-04-14,0.0,0.0,1634.0,1634.0,0.0,0.0,0.0,0.0,1634.0,Domingo,4,14,2024,Almoço - Cardápio Padrão,ARROZ E FEIJÃO,COPA LOMBO AO MOLHO BARBECUE,ACELGA REFOGADA,,SALADA DE AGRIÃO,BANANA,REFRESCO DE UVA
318,2024-04-14,0.0,0.0,1634.0,1634.0,0.0,0.0,0.0,0.0,1634.0,Domingo,4,14,2024,Almoço - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,SOJA COM BATATA DOCE,ACELGA REFOGADA,,SALADA DE AGRIÃO,BANANA,REFRESCO DE UVA
319,2024-04-15,3230.0,901.0,1096.0,5227.0,2989.0,789.0,944.0,4722.0,9949.0,Segunda,4,15,2024,Almoço - Cardápio Padrão,ARROZ E FEIJÃO,FILÉ DE PEIXE AO MOLHO DE ERVAS COM ALHO PORÓ,BATATA SAUTÉ,,SALADA DE ESCAROLA,MAÇÃ,REFRESCO DE FRAMBOESA
320,2024-04-15,3230.0,901.0,1096.0,5227.0,2989.0,789.0,944.0,4722.0,9949.0,Segunda,4,15,2024,Almoço - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,FEIJÃO BRANCO COM BRÓCOLIS (RS e HC) / PTS COM ABÓBORA E MANDIOQUINHA (RA e RU),BATATA REFOGADA,,SALADA DE ESCAROLA,MAÇÃ,REFRESCO DE FRAMBOESA
321,2024-04-15,3230.0,901.0,1096.0,5227.0,2989.0,789.0,944.0,4722.0,9949.0,Segunda,4,15,2024,Jantar - Cardápio Padrão,ARROZ E FEIJÃO,BIFE AO MOLHO POMODORO,QUIABO REFOGADO,,SALADA DE ALFACE COM RABANETE,LARANJA,REFRESCO DE FRAMBOESA
322,2024-04-15,3230.0,901.0,1096.0,5227.0,2989.0,789.0,944.0,4722.0,9949.0,Segunda,4,15,2024,Jantar - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,GRÃO DE BICO COM VINAGRETE QUENTE,QUIABO REFOGADO,,SALADA DE ALFACE COM RABANETE,LARANJA,REFRESCO DE FRAMBOESA
323,2024-04-16,4734.0,1481.0,2035.0,8250.0,2065.0,624.0,592.0,3281.0,11531.0,Terça,4,16,2024,Almoço - Cardápio Padrão,ARROZ E FEIJÃO,SOBRECOXA DE FRANGO AO MOLHO SUGO,CENOURA REFOGADA,,"SALADA DE ALMEIRÃO COM NABO (RS, RA E HC) ALMEIRÃO/ALFACE COM NABO (RU)",LARANJA,REFRESCO DE GOIABA
324,2024-04-16,4734.0,1481.0,2035.0,8250.0,2065.0,624.0,592.0,3281.0,11531.0,Terça,4,16,2024,Almoço - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,LENTILHA COM MANDIOQUINHA E COUVE-FLOR,CENOURA REFOGADA,,"SALADA DE ALMEIRÃO COM NABO (RS, RA E HC) ALMEIRÃO/ALFACE COM NABO (RU)",LARANJA,REFRESCO DE GOIABA
325,2024-04-16,4734.0,1481.0,2035.0,8250.0,2065.0,624.0,592.0,3281.0,11531.0,Terça,4,16,2024,Jantar - Cardápio Padrão,ARROZ E FEIJÃO,FILÉ DE PEIXE AO MOLHO DE AZEITONAS,ESCAROLA AO ALHO,,SALADA DE PEPINO,CURAU,REFRESCO DE GOIABA
326,2024-04-16,4734.0,1481.0,2035.0,8250.0,2065.0,624.0,592.0,3281.0,11531.0,Terça,4,16,2024,Jantar - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,"YAKISOBA (PTS, BRÓCOLIS, COUVE-FLOR, CENOURA, PIMENTÃO)",ESCAROLA AO ALHO,,SALADA DE PEPINO,MAÇÃ,REFRESCO DE GOIABA
327,2024-04-17,4291.0,1394.0,2234.0,7919.0,3199.0,838.0,1025.0,5062.0,12981.0,Quarta,4,17,2024,Almoço - Cardápio Padrão,ARROZ E FEIJÃO,CARNE ASSADA AO MOLHO ESCURO,VIRADO DE COUVE,,SALADA DE ALFACE COM RÚCULA,MAÇÃ,REFRESCO DE CAJU
328,2024-04-17,4291.0,1394.0,2234.0,7919.0,3199.0,838.0,1025.0,5062.0,12981.0,Quarta,4,17,2024,Almoço - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,ALMÔNDEGA DE SOJA AO SUGO,VIRADO DE COUVE,,SALADA DE ALFACE COM RÚCULA,MAÇÃ,REFRESCO DE CAJU
329,2024-04-17,4291.0,1394.0,2234.0,7919.0,3199.0,838.0,1025.0,5062.0,12981.0,Quarta,4,17,2024,Jantar - Cardápio Padrão,ARROZ E FEIJÃO,SOBRECOXA AO MOLHO DE ERVAS,VAGEM COM MANDIOQUINHA SAUTÉ,,"SALADA DE ACELGA (RS, RA E HC), SALADA DE BETERRABA (RU)",BANANA,REFRESCO DE CAJU
330,2024-04-17,4291.0,1394.0,2234.0,7919.0,3199.0,838.0,1025.0,5062.0,12981.0,Quarta,4,17,2024,Jantar - Cardápio Vegano,ARROZ INTEGRAL E FEIJÃO,FEIJÃO BRANCO COM CARÁ,VAGEM COM MANDIOQUINHA REFOGADA,,"SALADA DE ACELGA (RS, RA E HC), SALADA DE BETERRABA (RU)",BANANA,REFRESCO DE CAJU
331,2024-04-18,4107.0,1346.0,1849.0,7302.0,2941.0,871.0,1056.0,4868.0,12170.0,Quinta,4,18,2024,Almoço - Cardápio Padrão,ARROZ E FEIJÃO,BIFE COM AZEITONAS,BERINJELA REFOGADA,,SALADA DE REPOLHO BRANCO,CANJICA,REFRESCO DE UVA
